name	number	code	lat	lon	type	favourite
Huntmar & Cyclone Taylor	1308	WL195	45.296185	-75.929665	0	0
Huntmar & Cyclone Taylor	1303	WL198	45.296314	-75.929558	0	0
Huntmar & Gallantry	1828	WL340	45.285599	-75.914963	0	0
Huntmar & Hazeldean	1104	WL345	45.283539	-75.91217	0	0
Huntmar & Maple Grove	380	WL215	45.288746	-75.920273	0	0
Huntmar & Maple Grove	415	WL220	45.288792	-75.92012	0	0
Huntmar & Palladum	1071	WL200	45.294353	-75.927139	0	0
Huntmar & Palladum	1082	WL205	45.294254	-75.927292	0	0
Huntmar & Tramontana	3371	WL230	45.287224	-75.918121	0	0
Huntsville & Arkrose	1547	WL446	45.31868	-75.940628	0	0
Huntsville & Drumheller	1540	WL440	45.316502	-75.936523	0	0
Huntsville & Drumheller	1541	WL443	45.317177	-75.936432	0	0
Huntsville & Escarpment	1553	WL449	45.318916	-75.940498	0	0
Huntsville & Ingersoll	1554	WL452	45.314682	-75.934242	0	0
Huntsville & Ingersoll	1557	WL455	45.314571	-75.934097	0	0
Hurdman 1B	3023	AF961	45.412045	-75.662354	0	0
Hurdman 1C	3023	AF971	45.41198	-75.663094	0	0
Hurdman 2A	3023	AF911	45.412407	-75.6632	0	0
Hurdman 2C	3023	AF931	45.412529	-75.661583	0	0
Hwy 417 & Greenbank	4081	WB010	45.348125	-75.788887	0	0
Hwy 417 & Greenbank	6908	WB015	45.347736	-75.789848	0	0
Hwy 417andmoodie (press Button)	6480	WF700	45.336288	-75.841087	0	0
Iber & Harry Douglas	1694	WS890	45.275433	-75.902687	0	0
Iber & Harry Douglas	1696	WS892	45.275524	-75.902534	0	0
Iber & Hazealdean	1647	WS898	45.282761	-75.911484	0	0
Industrial & Russell	742	AE351	45.409092	-75.635094	0	0
Industrial & Russell	1188	AE355	45.409946	-75.637604	0	0
Industrial & Russell	1189	AE360	45.409863	-75.637581	0	0
Industrial & ST Laurent	8541	AE320	45.406631	-75.627716	0	0
Industrial & ST Laurent	8548	AE330	45.406143	-75.630547	0	0
Industrial Garage & Belfast	7074	AE800	45.412872	-75.638649	0	0
Industrial Garage & Belfast	7073	AE810	45.412876	-75.638763	0	0
Innes & AD 3386	1504	EI280	45.444801	-75.531425	0	0
Innes & AD 3927	7763	EJ510	45.454742	-75.507004	0	0
Innes & AD 3927	864	EJ515	45.454659	-75.507568	0	0
Innes & AD 4831	7867	EO645	45.465752	-75.471909	0	0
Innes & AD 4831	6165	EO650	45.466022	-75.471756	0	0
Innes & Anderson	2518	ED050	45.42289	-75.586838	0	0
Innes & Bantree	8530	EC330	45.410076	-75.620224	0	0
Innes & Bantree	7854	EC340	45.410213	-75.619125	0	0
Innes & Bearbrook	2612	EH458	45.432758	-75.562164	0	0
Innes & Bearbrook	8928	EH480	45.431488	-75.565269	0	0
Innes & Beddoe	8682	EH500	45.430328	-75.567764	0	0
Innes & Blackburn Hamlet Bypass	1520	ED041	45.425037	-75.580841	0	0
Innes & Blair	8831	ED070	45.419346	-75.595078	0	0
Innes & Blair	8311	ED080	45.419186	-75.596275	0	0
Innes & Boyer Pathway	1219	EJ481	45.448696	-75.5224	0	0
Innes & Cléroux	2647	EI310	45.438824	-75.546906	0	0
Innes & Cléroux	2649	EI320	45.438873	-75.546379	0	0
Innes & Cléroux	1521	EI351	45.437141	-75.551163	0	0
Innes & Cléroux	8198	EI360	45.436527	-75.552162	0	0
Innes & Cyrville	1370	ED150	45.416531	-75.601944	0	0
Innes & Dorima	7847	EO615	45.462341	-75.48288	0	0
Innes & Dorima	1805	EO620	45.462738	-75.482056	0	0
Innes & DU Clairvaux Pathway	2646	EI290	45.442162	-75.538872	0	0
Innes & DU Clairvaux Pathway	1089	EI295	45.442326	-75.537552	0	0
Innes & DU Grand Bois	590	EM760	45.457394	-75.498405	0	0
Innes & DU Grand Bois	793	EM769	45.457355	-75.49913	0	0
Innes & Eastpark	1522	EH410	45.435791	-75.554626	0	0
Innes & Eastpark	2609	EH420	45.434505	-75.557816	0	0
Innes & Eastpark	8197	EH430	45.434395	-75.55764	0	0
Innes & Esprit	7848	EO625	45.464493	-75.476036	0	0
Innes & Frank Bender	589	EJ503	45.453201	-75.510902	0	0
Innes & Frank Bender	1751	EJ505	45.453003	-75.511856	0	0
Innes & Glen Park	2611	EH460	45.431908	-75.563766	0	0
Innes & Gravelle	8799	EH510	45.430393	-75.568047	0	0
Innes & Innes Bypass	8310	ED030	45.425159	-75.581337	0	0
Innes & Innes Bypass	1503	EI300	45.440056	-75.543831	0	0
Innes & Innes Bypass	1735	EI305	45.440052	-75.543304	0	0
Innes & Innes Roadplaza	2610	EH456	45.432594	-75.562027	0	0
Innes & Jeanne D'arc	7767	EJ890	45.455601	-75.505196	0	0
Innes & Keystone	2648	EI330	45.438084	-75.548706	0	0
Innes & Keystone	2650	EI340	45.438053	-75.548393	0	0
Innes & Lanthier	591	EM765	45.45845	-75.495674	0	0
Innes & Lanthier	592	EM770	45.459457	-75.492508	0	0
Innes & Mer Bleue	8956	EM750	45.455814	-75.504066	0	0
Innes & Orchardview	7851	EO630	45.464287	-75.476929	0	0
Innes & Orient Park	8683	EH441	45.433605	-75.560066	0	0
Innes & Orient Park	8199	EH450	45.43346	-75.559944	0	0
Innes & Orléans	2645	EI272	45.444668	-75.53257	0	0
Innes & Pagé	7735	EI260	45.446922	-75.526497	0	0
Innes & Pagé	1194	EJ461	45.44659	-75.527763	0	0
Innes & Pépin	1866	EH525	45.427593	-75.574509	0	0
Innes & Portobello	6164	EO590	45.467339	-75.466911	0	0
Innes & Portobello	6299	EO665	45.467422	-75.465591	0	0
Innes & Prestwick	408	EM411	45.459301	-75.493935	0	0
Innes & Prestwick	599	EM767	45.458714	-75.495682	0	0
Innes & Provence	3241	EO680	45.469009	-75.459641	0	0
Innes & Provence	571	EO682	45.468933	-75.460495	0	0
Innes & Rondel	8952	EH400	45.435619	-75.554504	0	0
Innes & ST Laurent	8901	EC320	45.406788	-75.626793	0	0
Innes & Star Top	7855	EC350	45.412399	-75.614502	0	0
Innes & Stonehenge	2519	ED100	45.418133	-75.598839	0	0
Innes & Stonehenge	8312	ED120	45.417553	-75.600288	0	0
Innes & Stonehenge	2520	ED130	45.417919	-75.59893	0	0
Innes & Tauvette	2613	EH530	45.428452	-75.572411	0	0
Innes & Tauvette	2614	EH535	45.428268	-75.573257	0	0
Innes & Tenth Line	598	EM780	45.460869	-75.488358	0	0
Innes & Tenth Line	594	EO602	45.460949	-75.487289	0	0
Innes & Trim	3265	EO688	45.470459	-75.455009	0	0
Innes & Trim	3242	EO692	45.470158	-75.455574	0	0
Innes & Trim	595	EZ015	45.470665	-75.453751	0	0
Innes & Viseneau	7764	EJ490	45.451248	-75.515953	0	0
Innes & Viseneau	8955	EJ500	45.45137	-75.515312	0	0
Innes & Wildflower	7829	EM752	45.456608	-75.501129	0	0
Innes & Wildflower	3563	EM762	45.456799	-75.501289	0	0
Innovation & AD 2000	1179	WM455	45.341751	-75.924927	0	0
Innovation & AD 2000	1178	WM460	45.341736	-75.924805	0	0
Innovation & AD 3000	1180	WM465	45.340469	-75.927773	0	0
Innovation & AD 3000	1181	WM470	45.340397	-75.927811	0	0
Innovation & Goulbourn Forced	1183	WM480	45.342003	-75.930313	0	0
Innovation & Hines	1176	WM445	45.343925	-75.923325	0	0
Innovation & Hines	1177	WM450	45.343872	-75.923256	0	0
Innovation & Terry Fox	6578	WM490	45.344906	-75.93084	0	0
Innovation & Terry Fox	1536	WM491	45.34483	-75.930626	0	0
Iris 1A	3016	SJ960	45.355484	-75.769676	0	0
Iris 2A	3016	SJ970	45.356174	-75.769867	0	0
Iris & Adrondack	4557	SJ020	45.356598	-75.76815	0	0
Iris & Adrondack	4558	SJ030	45.356312	-75.768349	0	0
Iris & Baxter	4564	SJ150	45.350449	-75.781746	0	0
Iris & Bedbrooke	4543	SI250	45.358669	-75.764297	0	0
Iris & Cobden	2916	SJ100	45.352192	-75.777435	0	0
Iris & Cobden	4562	SJ110	45.352154	-75.777077	0	0
Iris & Dempsey	4563	SJ120	45.351391	-75.779976	0	0
Iris & Elmira	2911	SJ130	45.35136	-75.779678	0	0
Iris & Field	4542	SI260	45.359074	-75.762566	0	0
Iris & Field	4544	SI270	45.359463	-75.761673	0	0
Iris & Gateway	4559	SJ060	45.354507	-75.772301	0	0
Iris & Gateway	4561	SJ070	45.35424	-75.772408	0	0
Iris & Greenbank	4566	SJ190	45.347733	-75.787628	0	0
Iris & Highgate	4560	SJ080	45.352837	-75.775352	0	0
Iris & Highgate	2912	SJ090	45.352779	-75.775055	0	0
Iris & Navaho	2940	SI290	45.35944	-75.759949	0	0
Iris & Parkway	2915	SJ040	45.355503	-75.770363	0	0
Iris & Parkway	2913	SJ050	45.355148	-75.770737	0	0
Iris & Pincrest Mall	1642	SJ180	45.348202	-75.786781	0	0
Iris & Soderlind	4565	SJ140	45.350739	-75.780823	0	0
Iris & Southwood	2917	SJ160	45.34864	-75.785088	0	0
Iris & Southwood	4078	SJ170	45.348522	-75.784912	0	0
Iris & Whitmore	4545	SI280	45.359531	-75.759834	0	0
Iris & Woodroffe	2939	SI240	45.357635	-75.765945	0	0
Iris & Woodroffe	6138	SI245	45.357727	-75.766136	0	0
Iris & Woodroffe	2914	SJ010	45.357327	-75.766891	0	0
Iris Stand Transitway	5652	SJ025	45.355919	-75.769234	0	0
Iris Station Off Stop	3016	SJ971	45.356094	-75.769829	0	0
Irwin & Hazeldean	5404	WI894	45.302845	-75.880127	0	0
Irwin & Pickford	1719	WI890	45.303455	-75.88147	0	0
Irwin Gate & Pickford	1718	WI885	45.303715	-75.881622	0	0
Isabella & O'connor	6894	CF010	45.409683	-75.688873	0	0
