97 Airport / Aéroport,2869 ACRES AND RICHMOND	1549 AIRPORT AND UPLANDS	2310 BASELINE AND ROBERTSON	3050 BAYSHORE 1A	3050 BAYSHORE 2A	3050 BAYSHORE 3A	3050 BAYSHORE 4A	3050 BAYSHORE 4B	3060 BAYVIEW	3060 BAYVIEW 1A	3060 BAYVIEW 2A	3034 BILLINGS BRIDGE 1A	3034 BILLINGS BRIDGE 2A	3034 BILLINGS BRIDGE 3A	3034 BILLINGS BRIDGE 3B	3034 BILLINGS BRIDGE 3C	3034 BILLINGS BRIDGE 4B	3034 BILLINGS BRIDGE 4C	3034 BILLINGS BRIDGE 4D	3034 BILLINGS BRIDGE AND BANK	4999 CARLING AND ALPINE	4997 CARLING AND CONNAUGHT	2787 CARLING AND DUNDEE	5657 CARLING AND TAVISTOCK	3013 DOMINION 1A	3013 DOMINION 2A	3013 DOMINION STN OFF STOP	3037 GREENBORO	3037 GREENBORO 1A	3037 GREENBORO 1B	3037 GREENBORO 2A	3035 HERON 1A	3035 HERON 2A	3035 HERON 3A	3035 HERON 4A	2962 HUNT CLUB AND MCCARTHY	8641 HUNT CLUB AND PARKWAY	3023 HURDMAN 1B	3023 HURDMAN 1C	3023 HURDMAN 2A	3023 HURDMAN 2C	6783 KING EDWARD AND TEMPLETON	3020 LAURIER 1A	3020 LAURIER 2A	7610 LAURIER E AND CUMBERLAND	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	3022 LEES 3A	3022 LEES 3B	3022 LEES 4A	3022 LEES 4B	3022 LEES 4C	3022 LEES 4D	6806 LEES AND CHAPEL	3014 LINCOLN FIELDS 1A	3014 LINCOLN FIELDS 1B	3014 LINCOLN FIELDS 2A	3014 LINCOLN FIELDS 3A	3014 LINCOLN FIELDS 3B	3014 LINCOLN FIELDS 4A	3014 LINCOLN FIELDS 4B	3014 LINCOLN FIELDS 5A	3014 LINCOLN FIELDS OFF STOP	3030 LYCÉE CLAUDEL 1A	3030 LYCÉE CLAUDEL 2A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	1316 MOODIE AND FITZGERALD	6477 MOODIE AND ROBERTSON	5276 OLD RICHMOND AND AD 3924	5273 OLD RICHMOND AND ARNOLD	5278 OLD RICHMOND AND KIMBERLEY	5262 OLD RICHMOND AND MOODIE	5279 OLD RICHMOND AND ROBERTSON	3033 PLEASANT PARK 1A	3033 PLEASANT PARK 2A	3033 PLEASANT PARK 3A	3033 PLEASANT PARK 4A	6455 RICHMOND AND BAYSHORE	5856 RICHMOND AND BELLFIELD	4882 RICHMOND AND CARLING	6421 RICHMOND AND HIGHFIELD	2434 RICHMOND AND LOVITT	6465 RICHMOND AND MARIELLE	6466 RICHMOND AND PINECREST	5836 RICHMOND AND PINEWOOD	3009 RIDEAU 3A (RIDEAU ST)	3009 RIDEAU 4A (RIDEAU ST)	3032 RIVERSIDE 1A	3032 RIVERSIDE 2A	5295 ROBERTSON AND BASELINE	5286 ROBERTSON AND FITZGERALD	5294 ROBERTSON AND LYNHAR	5287 ROBERTSON AND MOODIE	6493 ROBERTSON AND NORTHSIDE	5292 ROBERTSON AND STINSON	1996 SEYTON AND FORESTVIEW	5263 SEYTON AND OLD RICHMOND	5307 SEYTON AND WESTCLIFFE	3007 SLATER AND BANK	3005 SLATER AND BAY	2396 SLATER AND EMPRESS	3006 SLATER AND KENT	3008 SLATER AND METCALFE	3031 SMYTH 1A	3031 SMYTH 2A	3038 SOUTH KEYS 1A	3038 SOUTH KEYS 1B	3038 SOUTH KEYS 1C	3038 SOUTH KEYS 1D	3038 SOUTH KEYS 2A	8608 TRANSITWAY AND HUNT CLUB	3011 TUNNEY'S PASTURE A	3011 TUNNEY'S PASTURE B	3011 TUNNEY'S PASTURE C	3011 TUNNEY'S PASTURE D	4176 UPLANDS AND DOWPATRICK	8466 UPLANDS AND HUNT CLUB	4213 UPLANDS AND RESEARCH	3036 WALKLEY 1A	3036 WALKLEY 2A	3036 WALKLEY 3A	3036 WALKLEY 4A	3036 WALKLEY 4B	3036 WALKLEY 4C	3012 WESTBORO 1A	3012 WESTBORO 1B	3012 WESTBORO 2A	3012 WESTBORO 3A	3012 WESTBORO 4A	3012 WESTBORO OFF STOP	5272 WESTCLIFFE AND PRIAM WAY	1222 WOODRIDGE AND BAYSHORE
129 Carson's & Aviation,8826 BATHGATE AND MATHESON	4433 BATHGATE AND OGILVIE	4432 BATHGATE AND RAINBOW	3027 BLAIR 1A	3027 BLAIR 2A	3027 BLAIR 2B	4437 CHARLTON AND ALLOWAY	3316 CHARLTON AND MATHESON	4436 CHARLTON AND PLUMBER	3583 DEN HAAG AND BATHGATE PARK	3023 HURDMAN 1B	3023 HURDMAN 1C	3023 HURDMAN 2A	3023 HURDMAN 2C	8522 MATHESON AND ALBORO	1400 MATHESON AND BATHGATE	8634 MONTRÉAL AND CARSON	1565 MONTRÉAL AND DEN HAAG	8603 MONTRÉAL AND MONTFORT HOSPITAL	8523 PLUMBER AND CLOSSE	3025 ST-LAURENT 3A	3025 ST-LAURENT 3B	3025 ST-LAURENT 3C	3025 ST-LAURENT 3D	3025 ST-LAURENT 4A	3025 ST-LAURENT 4B	3025 ST-LAURENT 4C	3025 ST-LAURENT 4D
77 Barrhaven,3002 ALBERT AND BANK	3004 ALBERT AND BAY	3003 ALBERT AND KENT	3001 ALBERT AND METCALFE	3017 BASELINE 1A	3017 BASELINE 1B	3017 BASELINE 1C	3017 BASELINE 1D	3017 BASELINE 2A	3017 BASELINE 2B	3017 BASELINE OFF STOP	3060 BAYVIEW	3060 BAYVIEW 1A	3060 BAYVIEW 2A	1579 BEATRICE AND CHAPMAN MILLS	3767 CRESTHAVEN AND BAYPOINTE	3761 CRESTHAVEN AND BROOKSTONE	6797 CRESTHAVEN AND CRESTWAY	3347 CRESTHAVEN AND GROVEMONT	3348 CRESTHAVEN AND STRANDHERD	5951 CRESTHAVEN AND VALEMONT	3759 CRESTHAVEN AND WATERBRIDGE	3353 CRESTHAVEN AND WOODROFFE	3013 DOMINION 1A	3013 DOMINION 2A	3013 DOMINION STN OFF STOP	3043 FALLOWFIELD 1A	3043 FALLOWFIELD 2A	3016 IRIS 1A	3016 IRIS 2A	3016 IRIS STATION OFF STOP	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	1118 LEIKIN AND CRESTWAY	1120 LEIKIN AND ESCAD	1333 LEIKIN AND HOLITZNER	3014 LINCOLN FIELDS 1A	3014 LINCOLN FIELDS 1B	3014 LINCOLN FIELDS 2A	3014 LINCOLN FIELDS 3A	3014 LINCOLN FIELDS 3B	3014 LINCOLN FIELDS 4A	3014 LINCOLN FIELDS 4B	3014 LINCOLN FIELDS 5A	3014 LINCOLN FIELDS OFF STOP	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	1086 MOUNTSHANNON AND EARL MULLIGAN	1083 MOUNTSHANNON AND ORISKA	3015 QUEENSWAY 1A	3015 QUEENSWAY 2A	3015 QUEENSWAY 3A	3015 QUEENSWAY 4A	3015 QUEENSWAY STN LOWER LEVEL OFF ONLY	3011 TUNNEY'S PASTURE A	3011 TUNNEY'S PASTURE B	3011 TUNNEY'S PASTURE C	3011 TUNNEY'S PASTURE D	3012 WESTBORO 1A	3012 WESTBORO 1B	3012 WESTBORO 2A	3012 WESTBORO 3A	3012 WESTBORO 4A	3012 WESTBORO OFF STOP	1683 WOODROFFE AND NEPEAN SPORTSPLEX	1656 WOODROFFE AND WEST HUNT CLUB
222 Vars,3532 CAR POOL LOT	3020 LAURIER 1A	3020 LAURIER 2A	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	3007 SLATER AND BANK	3005 SLATER AND BAY	3006 SLATER AND KENT	3008 SLATER AND METCALFE	1091 ST LAURENT AND TREMBLAY	1369 TREMBLAY AND VIA RAIL
24 Albert Bay,3002 ALBERT AND BANK	3003 ALBERT AND KENT	3001 ALBERT AND METCALFE	3027 BLAIR 1A	3027 BLAIR 2A	3027 BLAIR 2B	8710 EASTVALE AND CASEY	2550 EASTVALE AND FILLMORE	2553 EASTVALE AND GRAFTON	2554 EASTVALE AND HUBBARD	2552 EASTVALE AND KENDER	2555 EASTVALE AND LOYOLA	8704 EASTVALE AND OGILVIE	2542 LA VÉRENDRYE AND DEERHURST	2562 LA VÉRENDRYE AND GATINEAU VIEW	2544 LA VÉRENDRYE AND GLENFERN	2545 LA VÉRENDRYE AND KINGS GROVE	8708 LA VÉRENDRYE AND MELDRUM	8707 LA VÉRENDRYE AND OGILVIE	2546 LA VÉRENDRYE AND QUINCY	2543 LA VÉRENDRYE AND THOMAS D'ARCY MCGEE SCHOOL	3020 LAURIER 1A	3020 LAURIER 2A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	8702 MONTRÉAL AND SHEFFORD	2548 QUINCY AND OGILVIE	8709 QUINCY AND RIVERSHORE	2403 SHEFFORD AND MONTRÉAL	3025 ST-LAURENT 3A	3025 ST-LAURENT 3B	3025 ST-LAURENT 3C	3025 ST-LAURENT 3D	3025 ST-LAURENT 4A	3025 ST-LAURENT 4B	3025 ST-LAURENT 4C	3025 ST-LAURENT 4D
622 Special,8989 BLAIR AND AD 1471	7699 BLAIR AND BEAVERPOND	7697 BLAIR AND INNES	7698 BLAIR AND INNES	1226 BLAIR AND MEADWBROOK	2576 EARL ARMSTRONG ARENA	2518 INNES AND ANDERSON	2612 INNES AND BEARBROOK	8928 INNES AND BEARBROOK	2647 INNES AND CLÉROUX	1521 INNES AND CLÉROUX	2646 INNES AND DU CLAIRVAUX PATHWAY	1522 INNES AND EASTPARK	2609 INNES AND EASTPARK	8799 INNES AND GRAVELLE	8310 INNES AND INNES BYPASS	1503 INNES AND INNES BYPASS	2648 INNES AND KEYSTONE	8683 INNES AND ORIENT PARK	2614 INNES AND TAUVETTE	5931 JOSHUA AND KEITH	6328 LONGLEAF AND GLADWOODS	6325 LONGLEAF AND ORLÉANS	6327 LONGLEAF AND SHAKEWOOD	6326 LONGLEAF AND VALLEYWOOD	1397 NAVAN AND AD 2878	2653 NAVAN AND TOPSOIL	2578 OGILVIE AND AD 1901	3556 OGILVIE AND BLAIR	8658 OGILVIE AND DUNHAM	8776 OGILVIE AND EASTVALE	8665 OGILVIE AND ELMLEA	8667 OGILVIE AND JASMINE	2579 OGILVIE AND JASMINE	8698 OGILVIE AND L B PEARSON HS	7951 OGILVIE AND LASSITER	8699 OGILVIE AND MONTRÉAL	7950 OGILVIE AND NASKAPI	3618 ORLEANS AND BLUE WILLOW	3619 ORLEANS AND BLUE WILLOW	2445 ORLÉANS AND CRESTMONT	3617 ORLÉANS AND NAVAN	9059 RENAUD AND PAGÉ	9062 RENAUD AND PERCIFOR	9060 RENAUD AND SADLERIDGE	9061 RENAUD AND SADLERIDGE	5934 SADLERIDGE AND DOVEHAVEN	5928 SADLERIDGE AND ROLLING MEADOWS
30 Jeanne d'Arc,5910 BRIAN COBURN  AND ESPRIT	1093 BRIAN COBURN AND CABRIS PATH	1687 BRIAN COBURN AND GERRY LALONDE	5913 BRIAN COBURN AND LAKERIDGE	1708 BRIAN COBURN AND MER BLEUR	6920 BRIAN COBURN AND NANTES	6961 BRIAN COBURN AND PORTOBELLO	6922 BRIAN COBURN AND PROVENCE	1662 BRIAN COBURN AND STRASBOURG	5915 BRIAN COBURN AND TENTH LINE	3070 JEANNE D'ARC 1A	3070 JEANNE D'ARC 1B	3070 JEANNE D'ARC 2A	3070 JEANNE D'ARC 3A	3070 JEANNE D'ARC 3B	3070 JEANNE D'ARC 4A	3070 JEANNE D'ARC 4B	1759 JEANNE D'ARC AND AD 5875	1762 JEANNE D'ARC AND BEAUSÉJOUR	7789 JEANNE D'ARC AND BOYER	7791 JEANNE D'ARC AND CEDAR MILLS	1973 JEANNE D'ARC AND DES ÉPINETTES	7793 JEANNE D'ARC AND FRANK BENDER	7788 JEANNE D'ARC AND HUNTERS RUN	6939 JEANNE D'ARC AND INNES	7792 JEANNE D'ARC AND NATALIE	7790 JEANNE D'ARC AND ORLÉANS	7766 JEANNE D'ARC AND SAPINIER	1831 JEANNE D'ARC AND ST JOSEPH	8124 JEANNE D'ARC AND YOUVILLE	3020 LAURIER 1A	3020 LAURIER 2A	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	1053 MER BLEUE AND HYDRO	9004 MER BLEUE AND INNES	1090 MILLENNIUM AND TRIM	3007 SLATER AND BANK	3005 SLATER AND BAY	3006 SLATER AND KENT	3008 SLATER AND METCALFE	1208 TRIM AND MONTMERE
40 Blossom Park,4260 ALBION AND BRAMPTON	8873 ALBION AND CINANNI	4261 ALBION AND GOTH	8380 ALBION AND MASSICOTTE	4262 ALBION AND MCMAHON	4263 ALBION AND RIDGEDALE	1617 ATHANS AND COUNCILLOR'S	4273 ATHANS AND SIXTH	1524 BANK AND ATHANS	4270 BANK AND ROSEBELLA	8887 BANK AND ST BERNARD	3034 BILLINGS BRIDGE 1A	3034 BILLINGS BRIDGE 2A	3034 BILLINGS BRIDGE 3A	3034 BILLINGS BRIDGE 3B	3034 BILLINGS BRIDGE 3C	3034 BILLINGS BRIDGE 4B	3034 BILLINGS BRIDGE 4C	3034 BILLINGS BRIDGE 4D	3034 BILLINGS BRIDGE AND BANK	4251 BRIDLE PATH AND ALBION	4250 BRIDLE PATH AND CAROUSEL	1530 BRIDLE PATH AND CROSSCUT	1799 BRIDLE PATH AND EQUUS	4248 BRIDLE PATH AND HUNTER'S POINT	4249 BRIDLE PATH AND TRAPPER'S	3037 GREENBORO	3037 GREENBORO 1A	3037 GREENBORO 1B	3037 GREENBORO 2A	3035 HERON 1A	3035 HERON 2A	3035 HERON 3A	3035 HERON 4A	1969 HUNT CLUB AND BRIDLE PATH	8668 HUNT CLUB LOOP - STOP 1A	3023 HURDMAN 1B	3023 HURDMAN 1C	3023 HURDMAN 2A	3023 HURDMAN 2C	3020 LAURIER 1A	3020 LAURIER 2A	3030 LYCÉE CLAUDEL 1A	3030 LYCÉE CLAUDEL 2A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	5742 MAISONNEUVE AND PLACE D'ACCUEIL	3033 PLEASANT PARK 1A	3033 PLEASANT PARK 2A	3033 PLEASANT PARK 3A	3033 PLEASANT PARK 4A	4287 QUEENSDALE AND AD 1920	8874 QUEENSDALE AND ALBION	8875 QUEENSDALE AND BANK	8877 QUEENSDALE AND EIGHT	4284 QUEENSDALE AND FENMORE	4282 QUEENSDALE AND FIRST (1ST)	8876 QUEENSDALE AND SAWMILL CREEK	4283 QUEENSDALE AND STOCKTON	3032 RIVERSIDE 1A	3032 RIVERSIDE 2A	4275 SIXTH AND ROSEBELLA	4274 SIXTH AND ST BERNARD	3007 SLATER AND BANK	3006 SLATER AND KENT	3008 SLATER AND METCALFE	3031 SMYTH 1A	3031 SMYTH 2A	3038 SOUTH KEYS 1A	3038 SOUTH KEYS 1B	3038 SOUTH KEYS 1C	3038 SOUTH KEYS 1D	3038 SOUTH KEYS 2A	3036 WALKLEY 1A	3036 WALKLEY 2A	3036 WALKLEY 3A	3036 WALKLEY 4A	3036 WALKLEY 4B	3036 WALKLEY 4C	1146 WELLINGTON AND BAY
177 Cambrian,3045 BARRHAVEN CENTRE 1A	3045 BARRHAVEN CENTRE 2A	1227 LONGFIELDS AND CHAPMAN MILLS	1234 LONGFIELDS AND PAUL METIVIER	6946 MARKET PLACE AND RIOCAN	3047 MARKETPLACE 1A	3047 MARKETPLACE 2A	1236 MARKETPLACE AND LONGFIELDS
203 Carlingwd Bayshore,1623 518 DONALD B MUNRO	1155 5664 HAZELDEAN	3050 BAYSHORE 1A	3050 BAYSHORE 2A	3050 BAYSHORE 3A	3050 BAYSHORE 4A	3050 BAYSHORE 4B	4981 CARLING AND EDGEWORTH	4067 CARLING AND FAIRLAWN	4984 CARLING AND FOX	4983 CARLING AND WOODROFFE	4960 CARLINGWOOD - LOBLAWS	3315 CARP AND AD 2133	2193 CARP AND LLOYDALEX	2191 CARP AND ROTHBOURNE	2194 CARP AND WESTBROOK	3361 CASTLEFRANK AND AIRD	3362 CASTLEFRANK AND AIRD	4833 CASTLEFRANK AND KAKULU	1278 CASTLEFRANK AND KATIMAVIK	6179 CASTLEFRANK AND MACNEIL	6184 CASTLEFRANK AND MCCURDY	6180 CASTLEFRANK AND TAMBLYN	3055 EAGLESON 2A	3055 EAGLESON 2B	3055 EAGLESON 3A	3055 EAGLESON 4A	5478 HAZELDEAN AND BRADEY GREEN	5409 HAZELDEAN AND CASTLEFRANK	8612 HAZELDEAN AND FRINGEWOOD	1216 HAZELDEAN AND IBER	1201 HAZELDEAN AND KINCARDINE	1043 HAZELDEAN AND LOWE'S	5480 HAZELDEAN AND SAVAGE	8535 HAZELDEAN AND SPRINGBROOK	1589 HAZELDEAN AND STITTSVILLE MAIN	2308 HAZELDEAN AND TERRY FOX	5482 HAZELDEAN AND VICTOR	5410 HAZELDEAN AND YOUNG	6174 KATIMAVIK AND CHIMO	6172 KATIMAVIK AND CHIMO	6175 KATIMAVIK AND EAGLESON	6173 KATIMAVIK AND PEARY	3014 LINCOLN FIELDS 1A	3014 LINCOLN FIELDS 1B	3014 LINCOLN FIELDS 2A	3014 LINCOLN FIELDS 3A	3014 LINCOLN FIELDS 3B	3014 LINCOLN FIELDS 4A	3014 LINCOLN FIELDS 4B	3014 LINCOLN FIELDS 5A	3014 LINCOLN FIELDS OFF STOP	3019 PINECREST 1A	3019 PINECREST 2A	6972 PORCUPINE AND CRICKET	3015 QUEENSWAY 1A	3015 QUEENSWAY 2A	3015 QUEENSWAY 3A	3015 QUEENSWAY 4A	3015 QUEENSWAY STN LOWER LEVEL OFF ONLY	2185 STITTSVILLE MAIN AND AD 1224	3058 TERRY FOX 3B	3058 TERRY FOX 3C	3058 TERRY FOX 4A	3058 TERRY FOX 4B
62 Kanata,3002 ALBERT AND BANK	3004 ALBERT AND BAY	3003 ALBERT AND KENT	3001 ALBERT AND METCALFE	3050 BAYSHORE 1A	3050 BAYSHORE 2A	3050 BAYSHORE 3A	3050 BAYSHORE 4A	3050 BAYSHORE 4B	3060 BAYVIEW	3060 BAYVIEW 1A	3060 BAYVIEW 2A	5428 CASTLEFRANK AND ABBEYHILL	5429 CASTLEFRANK AND AD 114	5421 CASTLEFRANK AND GLAMORGAN	6191 CASTLEFRANK AND MCCURDY	6185 CASTLEFRANK AND MCCURDY	5430 CASTLEFRANK AND SHELDRAKE	8086 CASTLEFRANKANDHAZELDEAN	3013 DOMINION 1A	3013 DOMINION 2A	3013 DOMINION STN OFF STOP	3055 EAGLESON 2A	3055 EAGLESON 2B	3055 EAGLESON 3A	3055 EAGLESON 4A	6585 GLAMORGAN AND ROTHESAY	1966 GLAMORGAN AND UXBRIDGE	6176 KATIMAVIK AND BEAUFORT	1870 KATIMAVIK AND CHIMO	1826 KATIMAVIK AND WHITNEY	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	3014 LINCOLN FIELDS 1A	3014 LINCOLN FIELDS 1B	3014 LINCOLN FIELDS 2A	3014 LINCOLN FIELDS 3A	3014 LINCOLN FIELDS 3B	3014 LINCOLN FIELDS 4A	3014 LINCOLN FIELDS 4B	3014 LINCOLN FIELDS 5A	3014 LINCOLN FIELDS OFF STOP	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	3019 PINECREST 1A	3019 PINECREST 2A	1066 ROTHESAY AND OLD COLONY	5407 ROTHESAY AND SHOULDICE	1916 SHELDRAKE AND BINSCARTH	1967 SHELDRAKE AND CASTLEFRANK	5418 SHELDRAKE AND LAURIE	3011 TUNNEY'S PASTURE A	3011 TUNNEY'S PASTURE B	3011 TUNNEY'S PASTURE C	3011 TUNNEY'S PASTURE D	3012 WESTBORO 1A	3012 WESTBORO 1B	3012 WESTBORO 2A	3012 WESTBORO 3A	3012 WESTBORO 4A	3012 WESTBORO OFF STOP
665 Bell,5385 2405 ROBERTSON	5387 2775 ROBERTSON	2014 2839 ROBERTSON	3376 BRIDGESTONE AND CEDAR VALLEY	4925 BRIDGESTONE AND GRASSY PLAINS	3569 BRIDGESTONE AND MILNER DOWNS	1393 CASSIDY AND BRUIN	2952 CASSIDY AND GRANGEMILL	6218 EAGLESON AND AD 465	5778 EAGLESON AND MICHAEL COWPLAND	6219 EAGLESON AND ROTHESAY	6224 GRASSY PLAINS AND BIRCHFIELD	6225 GRASSY PLAINS AND DEERCHASE	6739 GRASSY PLAINS AND FARMFIELD	6222 GRASSY PLAINS AND FARMFIELD	6242 HAZELDEAN MALL AND EAST STOP	5298 NORTHSIDE AND FOOTHILLS	5276 OLD RICHMOND AND AD 3924	5273 OLD RICHMOND AND ARNOLD	5278 OLD RICHMOND AND KIMBERLEY	5262 OLD RICHMOND AND MOODIE	5279 OLD RICHMOND AND ROBERTSON	5395 ROBERTSON AND GREENBELT	5382 ROBERTSON AND HAANEL	5294 ROBERTSON AND LYNHAR	5292 ROBERTSON AND STINSON	1996 SEYTON AND FORESTVIEW	5263 SEYTON AND OLD RICHMOND	5307 SEYTON AND WESTCLIFFE	1771 STONEHAVEN AND BRIDGESTONE	2027 STONEHAVEN AND BRIDLE PARK	6198 STONEHAVEN AND BRIDLEWOOD	6217 STONEHAVEN AND BRIDLEWOOD	1781 STONEHAVEN AND FURLONG	6210 STONEHAVEN AND STONEMEADW	1796 STONEHAVEN AND WIILOWGLEN	5272 WESTCLIFFE AND PRIAM WAY
18 St-Laurent,7087 NORTH RIVER AND AD 333	8780 NORTH RIVER AND MONTRÉAL	3009 RIDEAU 3A (RIDEAU ST)	3009 RIDEAU 4A (RIDEAU ST)	2331 RIDEAU AND AUGUSTA	7590 RIDEAU AND CHARLOTTE	2351 RIDEAU AND CUMBERLAND	7593 RIDEAU AND FRIEL	7595 RIDEAU AND KING EDWARD	2333 RIDEAU AND NELSON	2329 RIDEAU AND WURTEMBURG	1049 ST LAURENT AND LEMIEUX
165 Terry Fox,1182 4000 INNOVATION	3609 GOLDRIDGE AND CAMBIOR	3573 GOLDRIDGE AND CHELTONIA	3611 GOLDRIDGE AND GRENGOLD	3612 GOLDRIDGE AND HEMLO	3610 GOLDRIDGE AND INSMILL	3280 GOLDRIDGE AND STIKINE	1547 HUNTSVILLE AND ARKROSE	1540 HUNTSVILLE AND DRUMHELLER	1557 HUNTSVILLE AND INGERSOLL	1536 INNOVATION AND TERRY FOX	1893 KANATA AND CAMPEAU	2088 KANATA AND EARL GREY	5380 KANATA AND GOLDRIDGE	5368 KANATA AND HIGHMOUNT	6051 KANATA AND HUNTSVILLE	1277 RICHCRAFT RECREATION COMPLEX	3278 STIKINE AND MARICONA WAY	1514 TERRY FOX AND STATEWOOD
71 Barrhaven,3002 ALBERT AND BANK	3004 ALBERT AND BAY	3003 ALBERT AND KENT	3001 ALBERT AND METCALFE	3017 BASELINE 1A	3017 BASELINE 1B	3017 BASELINE 1C	3017 BASELINE 1D	3017 BASELINE 2A	3017 BASELINE 2B	3017 BASELINE OFF STOP	3060 BAYVIEW	3060 BAYVIEW 1A	3060 BAYVIEW 2A	3345 BEATRICE AND QUEENSBURY	3774 BERRIGAN AND CLARIDGE	1045 BERRIGAN AND COLINDALE	2885 BERRIGAN AND EDGEWARE	3665 BERRIGAN AND LONGFIELDS	3344 BERRIGAN AND PALMADO	3324 BERRIGAN AND PLUMAS	3013 DOMINION 1A	3013 DOMINION 2A	3013 DOMINION STN OFF STOP	3043 FALLOWFIELD 1A	3043 FALLOWFIELD 2A	3016 IRIS 1A	3016 IRIS 2A	3016 IRIS STATION OFF STOP	3010 LEBERETON 2A	3010 LEBRETON 1A	3010 LEBRETON 3A	3014 LINCOLN FIELDS 1A	3014 LINCOLN FIELDS 1B	3014 LINCOLN FIELDS 2A	3014 LINCOLN FIELDS 3A	3014 LINCOLN FIELDS 3B	3014 LINCOLN FIELDS 4A	3014 LINCOLN FIELDS 4B	3014 LINCOLN FIELDS 5A	3014 LINCOLN FIELDS OFF STOP	3046 LONGFIELDS 1A	3046 LONGFIELDS 2A	3000 MACKENZIE KING 1A	3000 MACKENZIE KING 2A	4624 QUEENSBURY AND GRENADER	4625 QUEENSBURY AND GRENADER	3015 QUEENSWAY 1A	3015 QUEENSWAY 2A	3015 QUEENSWAY 3A	3015 QUEENSWAY 4A	3015 QUEENSWAY STN LOWER LEVEL OFF ONLY	3783 STONEWAY AND ASTORIA	3786 STONEWAY AND FOREST GATE	3782 STONEWAY AND LEWISTON	3785 STONEWAY AND REDPATH	3784 STONEWAY AND RIDEAUCREST	3780 STONEWAY AND WOODROFFE	3011 TUNNEY'S PASTURE A	3011 TUNNEY'S PASTURE B	3011 TUNNEY'S PASTURE C	3011 TUNNEY'S PASTURE D	3012 WESTBORO 1A	3012 WESTBORO 1B	3012 WESTBORO 2A	3012 WESTBORO 3A	3012 WESTBORO 4A	3012 WESTBORO OFF STOP	1683 WOODROFFE AND NEPEAN SPORTSPLEX	3788 WOODROFFE AND QUEENSBURY	1656 WOODROFFE AND WEST HUNT CLUB
171 Fallowfield,3045 BARRHAVEN CENTRE 1A	3045 BARRHAVEN CENTRE 2A	3345 BEATRICE AND QUEENSBURY	3774 BERRIGAN AND CLARIDGE	1045 BERRIGAN AND COLINDALE	2885 BERRIGAN AND EDGEWARE	3665 BERRIGAN AND LONGFIELDS	3344 BERRIGAN AND PALMADO	3324 BERRIGAN AND PLUMAS	4613 FALLOWFIELD AND WOODROFFE	3047 MARKETPLACE 1A	3047 MARKETPLACE 2A	1086 MOUNTSHANNON AND EARL MULLIGAN	1083 MOUNTSHANNON AND ORISKA	4624 QUEENSBURY AND GRENADER	4625 QUEENSBURY AND GRENADER	3783 STONEWAY AND ASTORIA	3786 STONEWAY AND FOREST GATE	3782 STONEWAY AND LEWISTON	3785 STONEWAY AND REDPATH	3784 STONEWAY AND RIDEAUCREST	3787 STONEWAY AND WITTINGHAM	3780 STONEWAY AND WOODROFFE	3044 STRANDHERD 1A	3044 STRANDHERD 2A	3788 WOODROFFE AND QUEENSBURY	2889 WOODROFFE AND STONEWAY
